# emapper version: emapper-1.0.3 emapper DB: 4.5.1
# command: ./emapper.py  --cpu 16 -i GUT_GENOME000001/roary_90/pan_genome_reference.faa -m diamond -o funcs_annotation_eggNOG --output_dir GUT_GENOME000001/roary_90 --temp_dir GUT_GENOME000001/roary_90
# time: Sun Apr 28 01:15:45 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GUT_GENOME000001_01683	500633.CLOHIR_01274	5.3e-115	419.1	RPSB	GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0022626,GO:0022627,GO:0030312,GO:0030529,GO:0032991,GO:0034645,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:1901576	K02967		bactNOG[38]	05CE9@bactNOG,0EP65@cloNOG,0NDKJ@firmNOG,COG0052@NOG	NA|NA|NA	J	30S ribosomal protein S2
GUT_GENOME000001_01684	272563.CD2141	1.5e-151	541.2	DACA		K01286,K07258		bactNOG[38]	05DZ1@bactNOG,0ENYX@cloNOG,0NDFG@firmNOG,COG1686@NOG	NA|NA|NA	M	serine-type D-ala-D-ala carboxypeptidase
GUT_GENOME000001_01685	272563.CD2142	8.3e-109	399.1					bactNOG[38]	08QAP@bactNOG,0EZ96@cloNOG,0NTWX@firmNOG,COG1226@NOG	NA|NA|NA	P	Inherit from bactNOG: Ion transport 2 domain-containing protein
GUT_GENOME000001_01687	536233.CLO_2870	3.4e-36	156.4	KDPA	GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008152,GO:0008324,GO:0008556,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015399,GO:0015405,GO:0015662,GO:0015672,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0030312,GO:0030955,GO:0031420,GO:0034220,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043169,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071804,GO:0071805,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K01546	HKtpp,Kabc,Kabcpp	bactNOG[38]	05D9K@bactNOG,0EPE3@cloNOG,0NEZP@firmNOG,COG2060@NOG	NA|NA|NA	P	One of the components of the high-affinity ATP-driven potassium transport (or KDP) system, which catalyzes the hydrolysis of ATP coupled with the exchange of hydrogen and potassium ions (By similarity)
GUT_GENOME000001_01688	195103.CPF_0568	2e-57	228.4					bactNOG[38]	05C02@bactNOG,0EPKH@cloNOG,0NEF8@firmNOG,COG0628@NOG	NA|NA|NA	S	permease
GUT_GENOME000001_01689	632245.CLP_1839	1.7e-127	461.5	HLYX		K03699		bactNOG[38]	05C37@bactNOG,0ENZE@cloNOG,0NDM4@firmNOG,COG1253@NOG	NA|NA|NA	P	CBS domain protein
GUT_GENOME000001_01690	272563.CD2205	1.3e-147	528.1					bactNOG[38]	05C02@bactNOG,0EPKH@cloNOG,0NEF8@firmNOG,COG0628@NOG	NA|NA|NA	S	permease
GUT_GENOME000001_01691	272563.CD2148	5e-73	280.0					bactNOG[38]	06QGQ@bactNOG,0EZRF@cloNOG,0NUZN@firmNOG,COG0515@NOG	NA|NA|NA	T	serine threonine protein kinase
GUT_GENOME000001_01692	272563.CD2149	6.1e-111	406.4	VANW		K18346		bactNOG[38]	073R8@bactNOG,0EP9X@cloNOG,0NEXA@firmNOG,COG2720@NOG	NA|NA|NA	V	VanW family
GUT_GENOME000001_01693	272563.CD2150	1.5e-57	228.0	BL01872				bactNOG[38]	08V58@bactNOG,0EUMC@cloNOG,0NNA9@firmNOG,COG3568@NOG	NA|NA|NA	S	endonuclease exonuclease phosphatase
GUT_GENOME000001_01695	272563.CD2154	3.3e-170	603.2	HYDF				bactNOG[38]	05F4F@bactNOG,0EP7U@cloNOG,0NDN9@firmNOG,COG1160@NOG	NA|NA|NA	S	GTP-binding protein
GUT_GENOME000001_01696	445973.CLOBAR_02573	1.3e-23	115.2					bactNOG[38]	077XI@bactNOG,0F1ZK@cloNOG,0NYER@firmNOG,0Z4XJ@NOG	NA|NA|NA		
GUT_GENOME000001_01700	272563.CD2159	2e-62	244.6					bactNOG[38]	08RBY@bactNOG,0ERRZ@cloNOG,0NH7T@firmNOG,COG4905@NOG	NA|NA|NA	S	membrane
GUT_GENOME000001_01703	272563.CD0567	2e-81	307.8	SSCG_06117	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	05EPR@bactNOG,0EQ9T@cloNOG,0NETM@firmNOG,COG1307@NOG	NA|NA|NA	S	degv family
GUT_GENOME000001_01704	272563.CD0567	5.5e-71	273.1	SSCG_06117	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	05EPR@bactNOG,0EQ9T@cloNOG,0NETM@firmNOG,COG1307@NOG	NA|NA|NA	S	degv family
GUT_GENOME000001_01707	373903.Hore_03230	1.8e-22	110.5			K06608		bactNOG[38]	05E98@bactNOG,0ERB6@cloNOG,0NJQ1@firmNOG,COG1349@NOG	NA|NA|NA	K	transcriptional regulator, deor family
GUT_GENOME000001_01708	537007.BLAHAN_07053	2.9e-110	403.7	FIEF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		CD2t4pp,COBALTt4pp,FE2t4pp,NI2t4pp,ZN2t4pp	bactNOG[38]	076HS@bactNOG,0EQ5Z@cloNOG,0NF5N@firmNOG,COG0053@NOG	NA|NA|NA	P	cation diffusion facilitator family transporter
GUT_GENOME000001_01709	702450.CUW_2689	2.3e-21	107.5	YXJI				bactNOG[38]	05G40@bactNOG,0I7P9@eryNOG,0NJYI@firmNOG,COG4894@NOG	NA|NA|NA	S	Pfam:DUF567
GUT_GENOME000001_01710	386415.NT01CX_2346	1.7e-157	561.2	VAG				bactNOG[38]	07R47@bactNOG,0ENU1@cloNOG,0NENZ@firmNOG,COG0534@NOG	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME000001_01712	536227.CcarbDRAFT_0065	1.6e-82	312.4					bactNOG[38]	05E8I@bactNOG,0F3P9@cloNOG,0NPDG@firmNOG,COG2234@NOG	NA|NA|NA	S	Peptidase family M28
GUT_GENOME000001_01714	445335.CBN_0967	1.6e-141	507.7	ILVE		K00826	ILETA,LEUTA,VALTA	bactNOG[38]	05CM2@bactNOG,0F4GG@cloNOG,0P2IW@firmNOG,COG0115@NOG	NA|NA|NA	E	Branched-chain amino acid aminotransferase
GUT_GENOME000001_01718	445973.CLOBAR_01575	2.6e-85	321.6					bactNOG[38]	05SJG@bactNOG,0F1CD@cloNOG,0NMUZ@firmNOG,11XB5@NOG	NA|NA|NA	S	Inherit from bactNOG: Phage integrase family protein
GUT_GENOME000001_01719	445335.CBN_1360	7.6e-95	352.8			K00961		bactNOG[38]	07FZF@bactNOG,0NTRB@firmNOG,0Y9P0@NOG	NA|NA|NA	L	DNA polymerase
GUT_GENOME000001_01720	536233.CLO_1609	5e-12	74.7					bactNOG[38]	08IMW@bactNOG,0F73R@cloNOG,0P6AD@firmNOG,COG1357@NOG	NA|NA|NA	S	Pentapeptide repeat protein
GUT_GENOME000001_01722	880724.Metig_0332	9.4e-10	70.1	RAD50		K03546		arNOG[11]	02TQ4@arNOG,0KRAS@eurNOG,0WQG4@methNOG,COG0419@NOG,arCOG00368@arNOG	NA|NA|NA	L	RecF/RecN/SMC N terminal domain
GUT_GENOME000001_01723	290402.Cbei_2436	5.1e-28	128.6	YHAM		K03698		bactNOG[38]	05EQI@bactNOG,0EP0T@cloNOG,0NDUR@firmNOG,COG3481@NOG	NA|NA|NA	S	Domain protein
GUT_GENOME000001_01724	748727.CLJU_c39020	4.6e-58	229.6	YHAM		K03698		bactNOG[38]	05EQI@bactNOG,0EP0T@cloNOG,0NDUR@firmNOG,COG3481@NOG	NA|NA|NA	S	Domain protein
GUT_GENOME000001_01725	555088.DealDRAFT_2834	2.1e-40	171.0					bactNOG[38]	08W5P@bactNOG,0EZQR@cloNOG,0NHUD@firmNOG,COG0726@NOG	NA|NA|NA	G	Polysaccharide deacetylase
GUT_GENOME000001_01726	755731.Clo1100_2809	1.1e-112	411.8	YHDF		K00034,K03366,K08995		bactNOG[38]	05CYX@bactNOG,0EQC3@cloNOG,0NDH0@firmNOG,0XNUN@NOG	NA|NA|NA	S	dehydrogenase reductase
GUT_GENOME000001_01727	451757.AC7_0752	5.5e-138	496.1	NANM	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0008150,GO:0008152,GO:0016853,GO:0016854,GO:0016857,GO:0030288,GO:0030312,GO:0030313,GO:0031975,GO:0042597,GO:0044462,GO:0044464,GO:0071944	K17948		bactNOG[38]	08MX5@bactNOG,0NHF9@firmNOG,COG3055@NOG	NA|NA|NA	S	Inherit from bactNOG: Converts alpha-N-acetylneuranimic acid (Neu5Ac) to the beta-anomer, accelerating the equilibrium between the alpha- and beta-anomers. Probably facilitates sialidase-negative bacteria to compete sucessfully for limited amounts of extracellular Neu5Ac, which is likely taken up in the beta-anomer. In addition, the rapid removal of sialic acid from solution might be advantageous to the bacterium to damp down host responses (By similarity)
GUT_GENOME000001_01728	642492.Clole_3230	2.2e-107	394.4			K02238		bactNOG[38]	07SNZ@bactNOG,0EPQE@cloNOG,0NE0R@firmNOG,COG2333@NOG	NA|NA|NA	M	Domain protein
GUT_GENOME000001_01729	573061.Clocel_0533	8e-61	238.4	BCP	GO:0003674,GO:0003824,GO:0004601,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008379,GO:0016209,GO:0016491,GO:0016667,GO:0016671,GO:0016684,GO:0016705,GO:0032843,GO:0044710,GO:0050896,GO:0051920,GO:0055114	K03564	THIORDXi	bactNOG[38]	08YXY@bactNOG,0EQMS@cloNOG,0NI5R@firmNOG,COG1225@NOG	NA|NA|NA	O	Antioxidant, AhpC Tsa family
GUT_GENOME000001_01730	445973.CLOBAR_01626	9.8e-90	334.7					bactNOG[38]	05KY8@bactNOG,0EPWE@cloNOG,0NEAN@firmNOG,COG1592@NOG	NA|NA|NA	C	Rubrerythrin
GUT_GENOME000001_01731	642492.Clole_4109	1.7e-149	534.3	GDH		K00117		bactNOG[38]	05D8V@bactNOG,0ES8X@cloNOG,0NF35@firmNOG,COG2133@NOG	NA|NA|NA	G	quinoprotein glucose dehydrogenase (EC 1.1.5.2)
GUT_GENOME000001_01732	272563.CD2456	8.3e-160	568.5	UGPC		K02010,K05816,K10112	SUCRabcpp_syn	bactNOG[38]	08IJ9@bactNOG,0F730@cloNOG,0P69C@firmNOG,COG3839@NOG	NA|NA|NA	E	ABC transporter, ATP-binding protein
GUT_GENOME000001_01734	272563.CD2457	6.5e-71	272.7			K02647		bactNOG[38]	084B8@bactNOG,0P30E@firmNOG,COG2508@NOG	NA|NA|NA	K	transcriptional regulator, PucR family
GUT_GENOME000001_01735	500633.CLOHIR_00237	9e-83	311.6					bactNOG[38]	05KY8@bactNOG,0EPWE@cloNOG,0NEAN@firmNOG,COG1592@NOG	NA|NA|NA	C	Rubrerythrin
GUT_GENOME000001_01736	195103.CPF_0516	6e-53	212.6	MNTP	GO:0000041,GO:0003674,GO:0005215,GO:0005384,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006828,GO:0008150,GO:0008324,GO:0009987,GO:0010035,GO:0010038,GO:0010042,GO:0015075,GO:0016020,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0034220,GO:0042221,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0046873,GO:0046915,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071421,GO:0071944			bactNOG[38]	08UI1@bactNOG,0ESEK@cloNOG,0NI45@firmNOG,COG1971@NOG	NA|NA|NA	P	Probably functions as a manganese efflux pump (By similarity)
GUT_GENOME000001_01738	272563.CD2238	2.1e-64	250.4					bactNOG[38]	05XEP@bactNOG,0EVXF@cloNOG,0NMNU@firmNOG,COG2731@NOG	NA|NA|NA	G	YhcH YjgK YiaL family protein
GUT_GENOME000001_01739	445973.CLOBAR_01290	0.0	1461.0					bactNOG[38]	05BZU@bactNOG,0EPD1@cloNOG,0ND5T@firmNOG,0XNMH@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME000001_01740	642492.Clole_4212	2.3e-130	471.9					bactNOG[38]	05BZU@bactNOG,0EPD1@cloNOG,0ND5T@firmNOG,0XNMH@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME000001_01741	360911.EAT1b_1010	2.2e-141	508.4			K02004		bactNOG[38]	053I7@bacNOG,05DXK@bactNOG,0NEEU@firmNOG,0XQE2@NOG	NA|NA|NA	V	FtsX-like permease family
GUT_GENOME000001_01742	360911.EAT1b_1009	1.3e-78	298.1			K02003		bactNOG[38]	04RY1@bacNOG,05CQU@bactNOG,0NDX8@firmNOG,COG1136@NOG	NA|NA|NA	V	ABC transporter, ATP-binding protein
GUT_GENOME000001_01743	272563.CD1471	9.8e-250	868.2	PIP	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K01421		bactNOG[38]	05ECB@bactNOG,0EP07@cloNOG,0NDYV@firmNOG,COG1511@NOG	NA|NA|NA	S	Phage infection protein
GUT_GENOME000001_01744	445335.CBN_0498	1.8e-14	84.0			K03183		bactNOG[38]	08168@bactNOG,0EUD3@cloNOG,0NMV0@firmNOG,125X9@NOG	NA|NA|NA	S	Methyltransferase
GUT_GENOME000001_01746	272563.CD1467	1.6e-265	921.0			K02004		bactNOG[38]	05D0X@bactNOG,0EPR9@cloNOG,0ND8F@firmNOG,0XPE8@NOG	NA|NA|NA	V	ABC transporter (Permease)
GUT_GENOME000001_01747	445973.CLOBAR_01888	1.4e-109	401.0			K02003		bactNOG[38]	05CQU@bactNOG,0EP2I@cloNOG,0NDV5@firmNOG,COG1136@NOG	NA|NA|NA	V	ABC transporter
GUT_GENOME000001_01748	445973.CLOBAR_01889	6e-159	565.8					bactNOG[38]	05N1U@bactNOG,0ER3X@cloNOG,0NFQ6@firmNOG,COG0642@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME000001_01749	272563.CD1464	5.7e-98	362.5			K11521		bactNOG[38]	05DEH@bactNOG,0EPTH@cloNOG,0NEF5@firmNOG,COG0745@NOG	NA|NA|NA	T	response regulator
GUT_GENOME000001_01751	445973.CLOBAR_01748	4.3e-135	487.3					bactNOG[38]	05BZU@bactNOG,0EPD1@cloNOG,0ND5T@firmNOG,0XNMH@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME000001_01752	272563.CD1462	1.6e-49	200.7			K07979		bactNOG[38]	05GCC@bactNOG,0ET8N@cloNOG,0NMFG@firmNOG,COG1725@NOG	NA|NA|NA	K	Transcriptional regulator, GntR family
GUT_GENOME000001_01753	272563.CD1461	2.5e-68	264.6					bactNOG[38]	08W89@bactNOG,0ETK1@cloNOG,0NIPR@firmNOG,COG4194@NOG	NA|NA|NA	S	membrane
GUT_GENOME000001_01754	272563.CD1736	4.2e-72	276.2					bactNOG[38]	05NN9@bactNOG,0ESEI@cloNOG,0NI8P@firmNOG,COG1396@NOG	NA|NA|NA	K	Transcriptional regulator
GUT_GENOME000001_01755	445973.CLOBAR_00503	1.3e-167	594.3	ASNA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K01914		bactNOG[38]	05CU9@bactNOG,0EP1U@cloNOG,0NDAD@firmNOG,COG2502@NOG	NA|NA|NA	E	asparagine synthetase A
GUT_GENOME000001_01756	575593.HMPREF0491_02208	5.5e-31	139.4					bactNOG[38]	05WAF@bactNOG,0EXGX@cloNOG,0NMD3@firmNOG,11PT0@NOG	NA|NA|NA	S	Pfam:NC
GUT_GENOME000001_01757	537013.CLOSTMETH_03862	1.6e-165	587.8	NORM				bactNOG[38]	05C3S@bactNOG,0ENZC@cloNOG,0NDA7@firmNOG,COG0534@NOG	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME000001_01758	536233.CLO_0616	5.3e-77	292.4					bactNOG[38]	08WZ8@bactNOG,0EWQ0@cloNOG,0NIHS@firmNOG,11IVW@NOG	NA|NA|NA		
GUT_GENOME000001_01759	272563.CD2180	0.0	1115.5	SNF				bactNOG[38]	05C0D@bactNOG,0EQ45@cloNOG,0NEBD@firmNOG,COG0553@NOG	NA|NA|NA	L	snf2 family
GUT_GENOME000001_01760	610130.Closa_1710	1.2e-78	299.3					bactNOG[38]	05YHT@bactNOG,0EW8M@cloNOG,0NPES@firmNOG,123VA@NOG	NA|NA|NA	S	Collagen triple helix
GUT_GENOME000001_01762	500633.CLOHIR_00480	3.2e-17	92.8	HPK1		K11629,K19168		bactNOG[38]	05EWM@bactNOG,0EPIT@cloNOG,0NF9P@firmNOG,COG0642@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME000001_01765	5786.XP_003285913.1	5.6e-07	60.1					euNOG[57]	0IHNB@euNOG,0XTAN@NOG	NA|NA|NA	O	Ring finger protein
GUT_GENOME000001_01766	272563.CD1489	5e-140	502.7	METN	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K02071		bactNOG[38]	08JEI@bactNOG,0F7AZ@cloNOG,0P6JY@firmNOG,COG1135@NOG	NA|NA|NA	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system (By similarity)
GUT_GENOME000001_01767	272563.CD1490	2e-92	344.0	METI	GO:0005575,GO:0016020	K02072		bactNOG[38]	08UMI@bactNOG,0ESJ2@cloNOG,0NI7N@firmNOG,COG2011@NOG	NA|NA|NA	P	abc transporter permease protein
GUT_GENOME000001_01768	272563.CD1491	3.1e-103	380.2	METQ		K02073		bactNOG[38]	05D01@bactNOG,0EPPN@cloNOG,0NE4D@firmNOG,COG1464@NOG	NA|NA|NA	P	(Lipo)protein
GUT_GENOME000001_01769	272563.CD1493	1.1e-79	301.6	MAG		K03652		bactNOG[38]	08VX5@bactNOG,0ERFT@cloNOG,0NIJ6@firmNOG,COG2094@NOG	NA|NA|NA	L	3-Methyladenine DNA glycosylase
GUT_GENOME000001_01770	445973.CLOBAR_01568	2.2e-101	374.0	PROC	GO:0000166,GO:0003674,GO:0003824,GO:0004735,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0016491,GO:0016645,GO:0016646,GO:0036094,GO:0044424,GO:0044464,GO:0044710,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0097159,GO:1901265,GO:1901363	K00286	P5CR,P5CRx	bactNOG[38]	05II7@bactNOG,0EPWN@cloNOG,0NEQE@firmNOG,COG0345@NOG	NA|NA|NA	E	pyrroline-5-carboxylate reductase
GUT_GENOME000001_01771	445973.CLOBAR_01569	2.1e-101	374.0		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K01990		bactNOG[38]	05CJ1@bactNOG,0EQ70@cloNOG,0NDRG@firmNOG,COG1131@NOG	NA|NA|NA	V	Abc transporter
GUT_GENOME000001_01772	457396.CSBG_01907	3.8e-129	467.2					bactNOG[38]	05DCW@bactNOG,0EQUX@cloNOG,0NEE1@firmNOG,0XP5I@NOG	NA|NA|NA		
GUT_GENOME000001_01773	451757.AC7_0566	6.1e-36	156.0			K03088		bactNOG[38]	05JVQ@bactNOG,0ETW9@cloNOG,0NKSD@firmNOG,COG1595@NOG	NA|NA|NA	K	RNA polymerase
GUT_GENOME000001_01774	445973.CLOBAR_02602	4.8e-19	100.5					bactNOG[38]	064JP@bactNOG,0NP9U@firmNOG,1272C@NOG	NA|NA|NA		
GUT_GENOME000001_01775	457396.CSBG_03058	1.2e-185	655.2	PBPC	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K02545,K05515,K18149		bactNOG[38]	07RVG@bactNOG,0NDRQ@firmNOG,COG0768@NOG	NA|NA|NA	M	penicillin-binding protein
GUT_GENOME000001_01776	451757.AC7_2616	1.8e-42	178.3					bactNOG[38]	05VSK@bactNOG,0EV5U@cloNOG,0NMMI@firmNOG,1228C@NOG	NA|NA|NA	S	Protein of unknown function (DUF3298)
GUT_GENOME000001_01777	632245.CLP_1016	5.9e-125	453.0	YPUA				bactNOG[38]	05PTM@bactNOG,0ES19@cloNOG,0NKNY@firmNOG,COG4086@NOG	NA|NA|NA	S	Secreted protein
GUT_GENOME000001_01778	457396.CSBG_00792	7.7e-110	401.7	UPPS2		K00806	UDCPDPS	bactNOG[38]	07ENX@bactNOG,0EQA5@cloNOG,0NEQT@firmNOG,COG0020@NOG	NA|NA|NA	I	ec 2.5.1.31
GUT_GENOME000001_01779	358681.BBR47_31170	1.7e-12	76.6	ESTA		K03930		bactNOG[38]	04VFY@bacNOG,07UWA@bactNOG,0NN32@firmNOG,COG0627@NOG	NA|NA|NA	S	Esterase
GUT_GENOME000001_01780	358681.BBR47_31170	2.4e-29	133.7	ESTA		K03930		bactNOG[38]	04VFY@bacNOG,07UWA@bactNOG,0NN32@firmNOG,COG0627@NOG	NA|NA|NA	S	Esterase
GUT_GENOME000001_01781	665959.HMPREF1013_04371	4.7e-87	326.2					bactNOG[38]	04TKP@bacNOG,05DMQ@bactNOG,0NEJ9@firmNOG,COG0500@NOG	NA|NA|NA	Q	Methyltransferase
GUT_GENOME000001_01782	500633.CLOHIR_01757	2.2e-101	374.0	ZUPT	GO:0000041,GO:0003674,GO:0005215,GO:0005375,GO:0005381,GO:0005384,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006824,GO:0006825,GO:0006826,GO:0006828,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015086,GO:0015087,GO:0015088,GO:0015093,GO:0015684,GO:0015691,GO:0016020,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030001,GO:0034220,GO:0034755,GO:0035434,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0046873,GO:0046915,GO:0051179,GO:0051234,GO:0055085,GO:0070574,GO:0070838,GO:0071421,GO:0071944,GO:0072509,GO:0072511	K07238	CD2tpp,COBALT2tpp,CU2tpp,FE2tpp,GMHEPAT,GMHEPK,MN2tpp,ZN2tpp	bactNOG[38]	05DUN@bactNOG,0EP55@cloNOG,0NDJH@firmNOG,COG0428@NOG	NA|NA|NA	P	Zinc iron permease
GUT_GENOME000001_01784	290402.Cbei_1845	4.8e-72	276.2					bactNOG[38]	08XGR@bactNOG,0ESG7@cloNOG,0NJCW@firmNOG,11NM2@NOG	NA|NA|NA		
GUT_GENOME000001_01785	536227.CLCAR_3488	1.1e-52	211.5					bactNOG[38]	05M5Y@bactNOG,0EUVQ@cloNOG,0NM0A@firmNOG,11UXB@NOG	NA|NA|NA	S	Acetyltransferase (GNAT) family
GUT_GENOME000001_01786	665959.HMPREF1013_00127	1.5e-53	215.3	BL01330		K13572		bactNOG[38]	04SSE@bacNOG,07HG3@bactNOG,0NFQ5@firmNOG,COG2378@NOG	NA|NA|NA	K	domain protein
GUT_GENOME000001_01787	445335.CBN_0278	4.3e-74	282.7	YWJB				bactNOG[38]	05NAE@bactNOG,0ES9U@cloNOG,0NIXP@firmNOG,COG0262@NOG	NA|NA|NA	H	riboflavin biosynthesis protein RIBD
GUT_GENOME000001_01788	451757.AC7_1613	4.3e-12	77.0	SPR		K01447		bactNOG[38]	05K4H@bactNOG,0ET8P@cloNOG,0NKNG@firmNOG,COG0791@NOG	NA|NA|NA	M	nlp p60 protein
GUT_GENOME000001_01789	272563.CD2833	0.0	1375.9	PACL2		K01537		bactNOG[38]	05C52@bactNOG,0ENYC@cloNOG,0NDFV@firmNOG,COG0474@NOG	NA|NA|NA	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC
GUT_GENOME000001_01790	742723.HMPREF9477_01331	6.1e-15	85.1					NOG[107]	0ZHFJ@NOG	NA|NA|NA		
GUT_GENOME000001_01791	573370.DMR_24760	3.1e-07	60.5					bactNOG[38]	06G4E@bactNOG,0Y8C1@NOG	NA|NA|NA		
GUT_GENOME000001_01793	451757.AC7_0889	8.9e-124	449.1	VAG				bactNOG[38]	07R47@bactNOG,0ENU1@cloNOG,0NENZ@firmNOG,COG0534@NOG	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME000001_01794	445973.CLOBAR_01630	2.6e-61	240.7	SP_1668				bactNOG[38]	05GS6@bactNOG,0EWU0@cloNOG,0NJIS@firmNOG,11T9J@NOG	NA|NA|NA	S	membrane
GUT_GENOME000001_01795	499177.CLOST_0035	3.6e-180	636.3	SSTT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K07862		bactNOG[38]	08IYC@bactNOG,0F781@cloNOG,0P6FC@firmNOG,COG3633@NOG	NA|NA|NA	E	Involved in the import of serine and threonine into the cell, with the concomitant import of sodium (symport system) (By similarity)
GUT_GENOME000001_01796	509191.AcelC_020100000190	3.6e-38	162.9			K01759		bactNOG[38]	05I7U@bactNOG,0ETCH@cloNOG,0NJTG@firmNOG,COG0346@NOG	NA|NA|NA	E	glyoxalase bleomycin resistance protein dioxygenase
GUT_GENOME000001_01797	314315.LSA0770	3.8e-141	506.9					bactNOG[38]	04RSV@bacNOG,05C0R@bactNOG,0NDDU@firmNOG,0XNN3@NOG	NA|NA|NA	G	major facilitator superfamily
GUT_GENOME000001_01798	272563.CD1933	1.1e-60	238.8					bactNOG[38]	05TAQ@bactNOG,0EWQX@cloNOG,0NPHW@firmNOG,11QKN@NOG	NA|NA|NA	S	Inherit from firmNOG: integral membrane protein
GUT_GENOME000001_01799	500633.CLOHIR_01297	1.2e-98	365.2	PLDB		K01048		bactNOG[38]	07TNZ@bactNOG,0EQ8U@cloNOG,0NEA2@firmNOG,COG2267@NOG	NA|NA|NA	I	Alpha beta
